ranking_date,rank,player,points
20220307,1881,133177,1
20220307,1881,210059,1
20220307,1881,208426,1
20220307,1881,208450,1
20220307,1881,208814,1
20220307,1881,134068,1
20220307,1881,209088,1
20220307,1881,131990,1
20220307,1881,134005,1
20220307,1881,210316,1
20220307,1881,200375,1
20220307,1881,210169,1
20220307,1881,209096,1
20220307,1988,207180,1
20220307,1988,210252,1
20220307,1988,208459,1
20220307,1988,126780,1
20220307,1988,209108,1
20220307,1988,209079,1
20220307,1988,120542,1
20220307,1988,122055,1
20220307,1988,210049,1
20220307,1988,209907,1
20220307,1988,138431,1
20220307,1988,144834,1
20220307,1988,208226,1
20220307,1988,210262,1
20220307,1988,127168,1
20220307,1988,200512,1
20220307,1988,206405,1
20220307,1988,106278,1
20220307,1988,210254,1
20220307,1988,209360,1
20220307,1988,206573,1
20220307,1988,209979,1
20220307,1988,105737,1
20220307,1988,111792,1
20220307,1988,208036,1
20220307,1988,207864,1
20220307,1988,132895,1
20220307,1988,206425,1
20220307,1988,132165,1
20220307,1988,200617,1
20220307,1988,206613,1
20220307,1988,202081,1
20220307,1988,209399,1
20220307,1988,210339,1
20220307,1988,103902,1
20220307,1988,210200,1
20220307,1988,126088,1
20220307,1988,210378,1
20220307,1988,122368,1
20220307,1988,120555,1
20220307,1988,132073,1
20220307,1988,209222,1
20220307,1988,200606,1
20220307,1988,207972,1
20220307,1988,137723,1
20220307,1988,109207,1
20220307,1988,111781,1
20220307,1988,210328,1
20220307,1988,209097,1
20220307,1988,123867,1
20220307,1988,209048,1
20220307,1988,202404,1
20220307,1988,208063,1
20220307,1988,208816,1
20220307,1988,200340,1
20220307,1988,209076,1
20220307,1988,139052,1
20220307,1988,208753,1
20220307,1988,209899,1
20220307,1988,209972,1
20220307,1988,201970,1
20220307,1988,210145,1
20220307,1988,209210,1
20220307,1988,200420,1
20220307,1988,210155,1
20220307,1988,210032,1
20220307,1988,208581,1
20220307,1988,209902,1
20220307,1988,210284,1
20220307,1988,121971,1
20220307,1988,209226,1
20220307,1988,123986,1
20220307,1988,202224,1
20220307,1988,210292,1
20220307,1988,208504,1
20220307,1988,208898,1
20220307,1988,105342,1
20220307,1988,209996,1
20220307,1988,207588,1
20220307,2067,208765,1
20220307,2067,209280,1
20220307,2067,127175,1
20220307,2067,120982,1
20220307,2067,209417,1
20220307,2067,200614,1
20220307,2067,132456,1
20220307,2067,206805,1
20220307,2067,210182,1
20220307,2067,122346,1
20220307,2067,105523,1
20220307,2067,210181,1
20220307,2067,200485,1
20220307,2067,138591,1
20220307,2067,200244,1
20220307,2067,144848,1
20220307,2067,208082,1
20220307,2067,133516,1
20220307,2067,210039,1
20220307,2067,127147,1
20220307,2067,126263,1
20220307,2067,206776,1
20220307,2067,126308,1
20220307,2067,208519,1
20220307,2067,206592,1
20220307,2067,208401,1
20220307,2067,208914,1
20220307,2067,208498,1
20220307,2067,121366,1
20220307,2067,134398,1
20220307,2067,122498,1
20220307,2067,105510,1
20220307,2067,210091,1
20220307,2067,123843,1
20220307,2067,206731,1
20220307,2067,206739,1
20220307,2067,132088,1
20220307,2067,202305,1
20220307,2067,207587,1
20220307,2067,208160,1
20220307,2067,200326,1
20220307,2067,207973,1
20220307,2067,106149,1
20220307,2067,122547,1
20220307,2067,200564,1
20220307,2067,104473,1
20220307,2067,208109,1
20220307,2067,105986,1
20220307,2067,127090,1
20220307,2067,202412,1
20220307,2067,144803,1
20220307,2067,209922,1
20220307,2067,206334,1
20220307,2067,208259,1
20220307,2067,208542,1
20220307,2122,144967,1
20220307,2122,207967,1
20220307,2122,209249,1
20220307,2122,210220,1
20220307,2122,202335,1
20220307,2122,208156,1
20220307,2122,123984,1
20220307,2122,210291,1
20220307,2122,208039,1
20220307,2122,134816,1
20220307,2122,200065,1
20220307,2122,126280,1
20220307,2122,144805,1
20220307,2122,208276,1
20220307,2122,209993,1
20220307,2122,208713,1
20220307,2122,206904,1
20220307,2122,209975,1
20220307,2122,144733,1
20220307,2122,144658,1
20220307,2122,208456,1
20220307,2122,210038,1
20220307,2122,132584,1
20220307,2122,209989,1
20220307,2122,209095,1
20220307,2122,209917,1
20220307,2122,210158,1
20220307,2122,207367,1
20220307,2122,210058,1
20220307,2122,134767,1
20220307,2122,208255,1
20220307,2122,208845,1
20220307,2122,132606,1
20220307,2155,207957,1
20220307,2155,202163,1
20220307,2155,209337,1
20220307,2155,207788,1
20220307,2155,121604,1
20220307,2155,206556,1
20220307,2155,208201,1
20220307,2155,208757,1
20220307,2155,208264,1
20220307,2155,127036,1
20220307,2155,200616,1
20220307,2155,210149,1
20220307,2155,144747,1
20220307,2155,210055,1
20220307,2155,202326,1
20220307,2155,208879,1
20220307,2155,117351,1
20220307,2155,134113,1
20220307,2155,126472,1
20220307,2155,200395,1
20220307,2155,144685,1
20220307,2155,209867,1
20220307,2155,206479,1
20220307,2155,207340,1
20220307,2155,207738,1
20220307,2155,133638,1
20220307,2155,106384,1
20220307,2155,208864,1
20220307,2155,206449,1
20220307,2155,144856,1
20220307,2155,209354,1
20220307,2155,127165,1
20220307,2155,209982,1
20220307,2188,209955,1
20220307,2188,207441,1
20220307,2188,122310,1
20220307,2188,207883,1
20220307,2188,210054,1
20220307,2188,133946,1
20220307,2188,126087,1
20220307,2188,127606,1
20220307,2188,207434,1
20220307,2188,210121,1
20220307,2188,200421,1
20220307,2188,209327,1
20220307,2188,106322,1
20220307,2188,209251,1
20220307,2188,206215,1
20220307,2188,126668,1
20220307,2188,207982,1
20220307,2205,200474,1
20220307,2205,133082,1
20220307,2205,125806,1
20220307,2205,209517,1
20220307,2205,207173,1
20220307,2205,200241,1
20220307,2205,122369,1
20220307,2205,208020,1
20220307,2205,209198,1
20220307,2205,207990,1
20220307,2215,207595,1
20220307,2215,202233,1
20220307,2215,207228,1
20220307,2215,124099,1
20220307,2215,209208,1
20220307,2215,144986,1
20220307,2221,208372,1
20220307,2222,209863,1
20220307,2222,208184,1
20220307,2222,125843,1
20220307,2225,131866,1
20220307,2226,144907,1
20220307,101,106198,648
20220307,102,106045,644
20220307,103,123755,636
20220307,104,104655,635
20220307,105,126535,633
20220307,106,106121,625
20220307,107,105870,625
20220307,108,144895,620
20220307,109,105613,618
20220307,110,105882,614
20220307,111,105732,611
20220307,112,103852,603
20220307,113,111460,602
20220307,114,105023,595
20220307,115,105449,594
20220307,116,106329,593
20220307,117,122669,592
20220307,118,126523,566
20220307,119,207678,561
20220307,120,105430,559
20220307,121,111578,558
20220307,122,104312,542
20220307,123,144869,537
20220307,124,106281,528
20220307,125,126846,526
20220307,126,110748,526
20220307,127,105413,520
20220307,128,121531,519
20220307,129,105577,501
20220307,130,106228,496
20220307,131,111200,496
20220307,132,106401,493
20220307,133,105379,485
20220307,134,106298,482
20220307,135,124014,480
20220307,136,104259,478
20220307,137,106000,466
20220307,138,144645,466
20220307,139,104468,462
20220307,140,110602,461
20220307,141,105877,459
20220307,142,111797,457
20220307,143,126128,453
20220307,144,106216,446
20220307,145,144642,446
20220307,146,207733,440
20220307,147,106058,429
20220307,148,106078,422
20220307,149,106331,420
20220307,150,104269,415
20220307,151,106099,408
20220307,152,126409,408
20220307,153,105815,396
20220307,154,105062,386
20220307,155,208502,386
20220307,156,105683,384
20220307,157,111153,380
20220307,158,207830,379
20220307,159,202358,379
20220307,160,104871,378
20220307,161,132686,372
20220307,162,123795,366
20220307,163,126845,365
20220307,164,106283,365
20220307,165,200240,352
20220307,166,122078,351
20220307,167,106432,349
20220307,168,200303,349
20220307,169,106162,348
20220307,170,106368,348
20220307,171,126652,347
20220307,172,106296,346
20220307,173,106408,342
20220307,174,105341,341
20220307,175,200116,341
20220307,176,109054,338
20220307,177,207925,338
20220307,178,105641,337
20220307,179,144817,333
20220307,180,126646,331
20220307,181,111505,330
20220307,182,200267,330
20220307,183,106057,327
20220307,184,126237,327
20220307,185,105943,325
20220307,186,105561,317
20220307,187,200390,314
20220307,188,106109,313
20220307,189,207411,312
20220307,190,117356,311
20220307,191,106075,311
20220307,192,200514,310
20220307,193,106220,307
20220307,194,109739,300
20220307,195,117360,299
20220307,196,106044,297
20220307,197,105477,296
20220307,198,106005,291
20220307,199,131905,290
20220307,200,106110,289
20220307,201,126504,288
20220307,202,105671,285
20220307,203,105539,284
20220307,204,105041,279
20220307,205,202058,276
20220307,206,200335,276
20220307,207,105841,275
20220307,208,106186,275
20220307,209,200670,274
20220307,210,124186,274
20220307,211,124116,270
20220307,212,105806,270
20220307,213,205734,267
20220307,214,105011,267
20220307,215,104542,265
20220307,216,126156,262
20220307,217,105952,260
20220307,218,105649,260
20220307,219,126120,260
20220307,220,126964,258
20220307,221,207608,257
20220307,222,111790,256
20220307,223,105359,253
20220307,224,126663,252
20220307,225,106398,252
20220307,226,144973,251
20220307,227,106310,243
20220307,228,104660,242
20220307,229,105216,241
20220307,230,105723,240
20220307,231,127339,239
20220307,232,106288,238
20220307,233,104527,237
20220307,234,106034,233
20220307,235,126106,233
20220307,236,126125,232
20220307,237,206748,231
20220307,238,106293,231
20220307,239,111576,228
20220307,240,200436,228
20220307,241,207799,228
20220307,242,105911,227
20220307,243,106393,225
20220307,244,111581,224
20220307,245,105063,224
20220307,246,105226,223
20220307,247,144972,222
20220307,248,200095,220
20220307,249,104897,217
20220307,250,105155,216
20220307,251,111187,216
20220307,252,110778,215
20220307,253,105938,215
20220307,254,104898,213
20220307,255,105819,213
20220307,256,105051,212
20220307,257,106174,210
20220307,258,207213,209
20220307,259,106378,206
20220307,260,105657,204
20220307,261,105655,202
20220307,262,109686,202
20220307,263,104678,199
20220307,264,200711,198
20220307,265,127108,197
20220307,266,106348,197
20220307,267,133297,196
20220307,268,127760,191
20220307,269,126185,190
20220307,270,123819,188
20220307,271,131934,186
20220307,272,126555,186
20220307,273,105589,183
20220307,274,125847,181
20220307,275,104424,180
20220307,276,208134,178
20220307,277,134840,178
20220307,278,105432,177
20220307,279,144821,176
20220307,280,123983,174
20220307,281,126197,174
20220307,282,104735,173
20220307,283,200266,173
20220307,284,207686,172
20220307,285,209070,171
20220307,286,106137,171
20220307,287,202262,171
20220307,288,104586,170
20220307,289,109699,170
20220307,290,104797,168
20220307,291,207494,168
20220307,292,105406,166
20220307,293,207680,166
20220307,294,145001,165
20220307,295,134457,164
20220307,296,105731,162
20220307,297,106354,162
20220307,298,126627,162
20220307,299,202420,162
20220307,300,207663,162
20220307,301,104719,161
20220307,302,104291,161
20220307,303,105074,159
20220307,304,200374,159
20220307,305,106249,158
20220307,306,111453,157
20220307,307,103893,156
20220307,308,111190,155
20220307,309,207182,155
20220307,310,105166,154
20220307,311,207797,154
20220307,312,111192,154
20220307,313,200572,151
20220307,314,106292,150
20220307,315,111515,149
20220307,316,106072,149
20220307,317,209506,148
20220307,318,206703,147
20220307,319,209260,142
20220307,320,106071,141
20220307,321,105181,141
20220307,322,105208,140
20220307,323,126340,140
20220307,324,133975,139
20220307,325,208021,139
20220307,326,200096,139
20220307,327,106353,136
20220307,328,200008,135
20220307,329,105147,134
20220307,330,106177,134
20220307,331,200318,134
20220307,332,104919,133
20220307,333,105180,133
20220307,334,106187,132
20220307,335,209209,130
20220307,336,103333,129
20220307,337,208014,129
20220307,338,126107,128
20220307,339,133835,128
20220307,340,104970,128
20220307,341,207415,127
20220307,342,126190,126
20220307,343,200188,126
20220307,344,105373,124
20220307,345,123921,124
20220307,346,106362,124
20220307,347,117361,122
20220307,348,207681,122
20220307,349,110751,122
20220307,350,144923,122
20220307,351,200075,122
20220307,352,104629,120
20220307,353,105633,120
20220307,354,105905,119
20220307,355,208286,119
20220307,356,202400,118
20220307,357,106328,116
20220307,358,106232,116
20220307,359,200030,116
20220307,360,104460,115
20220307,361,134794,115
20220307,362,144985,114
20220307,363,103990,113
20220307,364,206681,113
20220307,365,126283,112
20220307,366,104534,111
20220307,367,206499,110
20220307,368,126206,110
20220307,369,124154,110
20220307,370,126533,109
20220307,371,126623,109
20220307,372,105060,109
20220307,373,200484,108
20220307,374,200385,108
20220307,375,208260,107
20220307,376,208278,107
20220307,377,117353,107
20220307,378,106203,107
20220307,379,105985,106
20220307,380,200265,106
20220307,381,104559,106
20220307,382,126878,106
20220307,383,105933,106
20220307,384,105614,105
20220307,385,202183,105
20220307,386,209414,105
20220307,387,144826,105
20220307,388,106290,104
20220307,389,208913,103
20220307,390,123993,103
20220307,391,109734,103
20220307,392,111795,102
20220307,393,202398,102
20220307,394,200610,101
20220307,395,106380,101
20220307,396,200346,101
20220307,397,105899,100
20220307,398,207660,100
20220307,399,207546,100
20220307,400,111574,99
20220307,401,105590,99
20220307,402,202181,98
20220307,403,133018,98
20220307,404,202260,97
20220307,405,104997,96
20220307,406,120424,96
20220307,407,208013,96
20220307,408,200247,96
20220307,409,200031,96
20220307,410,202261,94
20220307,411,202090,94
20220307,412,109303,94
20220307,413,200611,94
20220307,414,200216,94
20220307,415,106040,93
20220307,416,207129,92
20220307,417,208071,92
20220307,418,206662,92
20220307,419,206091,92
20220307,420,105339,91
20220307,421,200273,91
20220307,422,122638,91
20220307,423,110618,90
20220307,424,105578,90
20220307,425,105757,89
20220307,426,126939,89
20220307,427,200647,88
20220307,428,144918,87
20220307,429,126129,87
20220307,430,200309,87
20220307,431,104882,85
20220307,432,207181,84
20220307,433,208361,84
20220307,434,200218,84
20220307,435,202359,84
20220307,436,105529,84
20220307,437,125825,84
20220307,438,208527,83
20220307,439,207605,83
20220307,440,144701,83
20220307,441,105751,83
20220307,442,104999,82
20220307,443,105595,82
20220307,444,111197,82
20220307,445,134472,82
20220307,446,104729,82
20220307,447,123812,82
20220307,448,111584,81
20220307,449,111436,81
20220307,450,208004,80
20220307,451,105292,80
20220307,452,127123,80
20220307,453,106302,79
20220307,454,122495,79
20220307,455,122536,79
20220307,456,144656,79
20220307,457,200677,79
20220307,458,202197,78
20220307,459,207760,78
20220307,460,106227,78
20220307,461,105634,78
20220307,462,123809,78
20220307,463,121264,78
20220307,464,105436,77
20220307,465,132052,77
20220307,466,105810,76
20220307,467,121411,76
20220307,468,202277,76
20220307,469,208169,75
20220307,470,200473,75
20220307,471,202235,75
20220307,472,123847,75
20220307,473,104386,74
20220307,474,104905,74
20220307,475,126337,74
20220307,476,105385,73
20220307,477,200255,73
20220307,478,111202,71
20220307,479,109318,71
20220307,480,132310,71
20220307,481,208279,70
20220307,482,209950,70
20220307,483,106352,70
20220307,484,103917,69
20220307,485,117365,69
20220307,486,209911,69
20220307,487,111511,68
20220307,488,202333,68
20220307,489,208859,68
20220307,490,105692,68
20220307,491,104198,67
20220307,492,111454,66
20220307,493,105814,66
20220307,494,127326,66
20220307,495,200550,66
20220307,496,208230,65
20220307,497,206553,65
20220307,498,200532,65
20220307,499,109334,65
20220307,500,208300,64
20220307,501,104932,64
20220307,502,202199,64
20220307,503,105497,63
20220307,504,111788,63
20220307,505,144675,63
20220307,506,122548,63
20220307,507,105860,62
20220307,508,122109,62
20220307,509,144716,62
20220307,510,133045,62
20220307,511,206889,61
20220307,512,200589,61
20220307,513,123961,61
20220307,514,208046,61
20220307,515,208010,61
20220307,516,202122,61
20220307,517,208322,61
20220307,518,111761,61
20220307,519,105778,61
20220307,520,200184,61
20220307,521,105441,60
20220307,522,105992,60
20220307,523,122351,60
20220307,524,202127,60
20220307,525,123832,60
20220307,526,138821,59
20220307,527,105700,59
20220307,528,105826,59
20220307,529,106375,59
20220307,530,200587,58
20220307,531,208269,58
20220307,532,200007,58
20220307,533,105963,57
20220307,534,208119,57
20220307,535,206912,57
20220307,536,104505,57
20220307,537,105514,57
20220307,538,132842,57
20220307,539,202318,57
20220307,540,124001,57
20220307,541,106361,57
20220307,542,126536,57
20220307,543,209992,56
20220307,544,123828,56
20220307,545,208316,56
20220307,546,208882,56
20220307,547,111569,56
20220307,548,120775,55
20220307,549,209903,55
20220307,550,208363,55
20220307,551,210097,54
20220307,552,105091,54
20220307,553,106172,54
20220307,554,207834,54
20220307,555,208233,54
20220307,556,200259,54
20220307,557,202126,54
20220307,558,200516,53
20220307,559,206467,53
20220307,560,206470,53
20220307,561,208343,53
20220307,562,209302,53
20220307,563,105454,52
20220307,564,111805,52
20220307,565,134389,52
20220307,566,111506,52
20220307,567,126442,52
20220307,568,104873,51
20220307,569,200277,51
20220307,570,200003,51
20220307,571,134792,51
20220307,572,208262,51
20220307,573,207704,51
20220307,574,104810,50
20220307,575,104868,50
20220307,576,106006,50
20220307,577,110536,50
20220307,578,144984,50
20220307,579,200278,50
20220307,580,126151,50
20220307,581,200228,50
20220307,582,206307,50
20220307,583,144924,49
20220307,584,200329,49
20220307,585,106168,49
20220307,586,122471,49
20220307,587,106026,48
20220307,588,200643,48
20220307,589,122533,48
20220307,590,208659,48
20220307,591,106311,48
20220307,592,202281,48
20220307,593,126177,48
20220307,594,209131,47
20220307,595,106265,47
20220307,596,132744,47
20220307,597,202320,47
20220307,598,206904,47
20220307,599,105064,46
20220307,600,105031,46
20220307,601,105872,46
20220307,602,105596,46
20220307,603,131999,46
20220307,604,106165,46
20220307,605,207490,46
20220307,606,105868,46
20220307,607,104229,45
20220307,608,200219,45
20220307,609,122425,45
20220307,610,105960,45
20220307,611,207502,45
20220307,612,200574,45
20220307,613,106167,44
20220307,614,123896,44
20220307,615,105512,44
20220307,616,104593,44
20220307,617,117358,44
20220307,618,105944,44
20220307,619,126102,44
20220307,620,126208,44
20220307,621,109640,44
20220307,622,105638,43
20220307,623,104297,43
20220307,624,209957,43
20220307,625,207992,43
20220307,626,209857,43
20220307,627,132041,43
20220307,628,123855,43
20220307,629,200024,43
20220307,630,105738,42
20220307,631,200553,42
20220307,632,105156,42
20220307,633,123854,42
20220307,634,205842,42
20220307,635,106324,41
20220307,636,104963,41
20220307,637,126183,41
20220307,638,132999,41
20220307,639,121497,41
20220307,640,106032,40
20220307,641,111806,40
20220307,642,209263,40
20220307,643,209098,40
20220307,644,200661,40
20220307,645,126204,40
20220307,646,209322,40
20220307,647,202209,40
20220307,648,138485,40
20220307,649,200242,40
20220307,650,105585,39
20220307,651,207732,39
20220307,652,206758,39
20220307,653,106164,39
20220307,654,126441,39
20220307,655,207649,39
20220307,656,126573,39
20220307,657,208118,38
20220307,658,105656,38
20220307,659,131951,38
20220307,660,105871,38
20220307,661,122352,38
20220307,662,200176,38
20220307,663,200220,38
20220307,664,200632,38
20220307,665,105714,37
20220307,666,106238,37
20220307,667,209262,37
20220307,668,111459,37
20220307,669,133872,37
20220307,670,102093,37
20220307,671,124040,37
20220307,672,126612,37
20220307,673,104327,36
20220307,674,209851,36
20220307,675,144874,36
20220307,676,207277,36
20220307,677,209279,36
20220307,678,133291,36
20220307,679,200039,36
20220307,680,207784,35
20220307,681,132837,35
20220307,682,106223,35
20220307,683,207764,35
20220307,684,200595,35
20220307,685,132573,35
20220307,686,105053,34
20220307,687,111512,34
20220307,688,126209,34
20220307,689,105065,33
20220307,690,207728,33
20220307,691,105747,33
20220307,692,208158,33
20220307,693,206746,33
20220307,694,202378,33
20220307,695,106059,33
20220307,696,123851,33
20220307,697,209259,32
20220307,698,208518,32
20220307,699,208353,32
20220307,700,208078,32
20220307,701,209385,32
20220307,702,144946,32
20220307,703,106410,32
20220307,704,126723,32
20220307,705,132023,32
20220307,706,209849,31
20220307,707,144672,31
20220307,708,207616,31
20220307,709,208173,31
20220307,710,131867,31
20220307,711,126193,31
20220307,712,201995,31
20220307,713,105178,31
20220307,714,104947,31
20220307,715,210317,30
20220307,716,206589,30
20220307,717,106266,30
20220307,718,105559,30
20220307,719,106291,30
20220307,720,103708,30
20220307,721,209191,30
20220307,722,106175,30
20220307,723,202234,29
20220307,724,208126,29
20220307,725,106117,29
20220307,726,209355,29
20220307,727,209142,29
20220307,728,126664,29
20220307,729,200713,29
20220307,730,122058,29
20220307,731,106260,29
20220307,732,122678,29
20220307,733,208214,29
20220307,734,105534,29
20220307,735,109307,29
20220307,736,202275,29
20220307,737,105223,28
20220307,738,105679,28
20220307,739,106301,28
20220307,740,110600,28
20220307,741,106342,28
20220307,742,208931,28
20220307,743,122474,28
20220307,744,126634,28
20220307,745,207736,28
20220307,746,207491,28
20220307,747,134384,28
20220307,748,202440,28
20220307,749,144742,28
20220307,750,110647,28
20220307,751,132831,27
20220307,752,208189,27
20220307,753,123768,27
20220307,754,209918,27
20220307,755,110757,27
20220307,756,122571,27
20220307,757,126135,27
20220307,758,109694,27
20220307,759,111508,27
20220307,760,105026,27
20220307,761,202242,27
20220307,762,131911,26
20220307,763,106273,26
20220307,764,106250,26
20220307,765,105797,26
20220307,766,200070,26
20220307,767,207669,26
20220307,768,207248,26
20220307,769,200441,26
20220307,770,106031,25
20220307,771,104907,25
20220307,772,208540,25
20220307,773,208421,25
20220307,774,126273,25
20220307,775,106105,25
20220307,776,132054,25
20220307,777,126609,25
20220307,778,105452,25
20220307,779,210340,24
20220307,780,134087,24
20220307,781,202075,24
20220307,782,144870,24
20220307,783,106390,24
20220307,784,208144,24
20220307,785,111775,24
20220307,786,200635,24
20220307,787,105895,24
20220307,788,200518,24
20220307,789,109737,24
20220307,790,200639,24
20220307,791,106169,24
20220307,792,105654,23
20220307,793,105132,23
20220307,794,120922,23
20220307,795,125854,23
20220307,796,200437,23
20220307,797,105493,23
20220307,798,202130,23
20220307,799,209920,23
20220307,800,200598,23
20220307,801,105163,23
20220307,802,207609,23
20220307,803,104523,23
20220307,804,132852,23
20220307,805,202065,23
20220307,806,208104,23
20220307,807,200331,23
20220307,808,133820,23
20220307,809,200416,22
20220307,810,208209,22
20220307,811,206323,22
20220307,812,111765,22
20220307,813,144756,22
20220307,814,209254,22
20220307,815,105974,22
20220307,816,206325,22
20220307,817,200366,22
20220307,818,111568,22
20220307,819,105398,22
20220307,820,200672,22
20220307,821,209916,21
20220307,822,105271,21
20220307,823,144841,21
20220307,824,105716,21
20220307,825,207809,21
20220307,826,210017,21
20220307,827,202154,21
20220307,828,209128,21
20220307,829,133945,21
20220307,830,209852,21
20220307,831,126630,21
20220307,832,207231,21
20220307,833,208057,21
20220307,834,202327,21
20220307,835,106120,20
20220307,836,132209,20
20220307,837,122538,20
20220307,838,105897,20
20220307,839,202106,20
20220307,840,144681,20
20220307,841,133844,20
20220307,842,207229,20
20220307,843,122321,20
20220307,844,105560,20
20220307,845,105607,19
20220307,846,106248,19
20220307,847,209997,19
20220307,848,134120,19
20220307,849,209124,19
20220307,850,105338,19
20220307,851,200125,19
20220307,852,202128,19
20220307,853,202150,19
20220307,854,105954,19
20220307,855,134329,19
20220307,856,202247,19
20220307,857,133603,19
20220307,858,105059,19
20220307,859,200418,19
20220307,860,105906,18
20220307,861,207729,18
20220307,862,127032,18
20220307,863,105842,18
20220307,864,200666,18
20220307,865,126512,18
20220307,866,209164,18
20220307,867,111583,18
20220307,868,106377,18
20220307,869,106252,18
20220307,870,105587,18
20220307,871,200445,18
20220307,872,207412,18
20220307,873,126108,18
20220307,874,209850,18
20220307,875,105697,18
20220307,876,126328,18
20220307,876,144823,18
20220307,878,209986,18
20220307,879,200708,18
20220307,880,200207,18
20220307,881,207603,18
20220307,882,209140,17
20220307,883,105502,17
20220307,884,206448,17
20220307,885,104467,17
20220307,886,200538,17
20220307,887,200495,17
20220307,888,144925,17
20220307,889,132124,17
20220307,890,134490,17
20220307,891,207793,17
20220307,892,207484,17
20220307,893,200253,17
20220307,894,104563,17
20220307,895,132017,17
20220307,896,144788,17
20220307,897,126152,17
20220307,898,126758,17
20220307,899,209898,17
20220307,900,106360,17
